Year,Country Index,Country,Region Index,Region,Province / State,City,Latitude,Longitude,Multiple Attack,Success Attack,Suicide,Attack Type Index,Attack Type,Target Type Index,Target Type,Weapon Type Index,Weapon Type,Total No. of Fatalities,Total No. of Injured,Total No. of Hostages/Kidnapping Victims
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Hammam al-Alil,36.158558,43.2551,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Dium,34.635273,43.589817,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Sukkar,33.396009,40.005078,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,3,Police,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,16,0,16
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,2,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato district,34.751876,44.321941,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,6,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Hawr Salah ad Din,33.860659,44.792119,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Hawr Salah ad Din,33.860659,44.792119,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Hawr Salah ad Din,33.860659,44.792119,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Hawr Salah ad Din,33.860659,44.792119,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Hawr Salah ad Din,33.860659,44.792119,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rutbah,33.036022,40.288158,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,4,1,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Fallujah,33.349159,43.784199,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,4,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,9,Unknown,15,Religious Figures/Institutions,13,Unknown,1,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Babil,Iskandariyah,32.887157,44.341637,0,1,1,3,Bombing/Explosion,8,Educational Institution,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rafoush,33.291849,44.150578,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,36,42,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,36,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar,36.286099,42.40774,0,0,0,3,Bombing/Explosion,20,Unknown,2,Chemical,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Dawalib,34.067101,44.898501,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,3,7,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.834111,44.761882,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,2,1,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Adhaim,34.275066,44.537865,0,1,0,9,Unknown,4,Military,13,Unknown,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Umar Mandan,34.454582,44.819679,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,,,3
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Mazrah,34.884941,43.492664,1,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,4,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hajjaj,34.834415,43.515133,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,4,3,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Baiji,34.92485,43.491413,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Baiji,34.92485,43.491413,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Hatra district,35.574122,42.728694,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,30,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,19,Transportation,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,5,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Sadiyah,34.125729,45.003342,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Rabiah,34.147392,45.129864,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,1,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Dawalib,34.067101,44.898501,0,0,0,9,Unknown,4,Military,13,Unknown,2,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Sadiyah,34.125729,45.003342,0,0,0,9,Unknown,4,Military,13,Unknown,,,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah,34.367733,41.985275,0,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,4,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Khanaqin district,34.209771,45.004063,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Ar Rahmaniyah,36.385278,42.888889,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Sharwain,34.054686,44.886825,0,0,0,2,Armed Assault,4,Military,5,Firearms,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,26,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,25,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Kusaybah,33.718946,44.661114,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,1,Assassination,2,Government (General),5,Firearms,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Waleed,33.433811,38.922878,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,23,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,2,Chemical,4,6,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Akarkouf,33.351177,44.205009,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Hatra district,35.442745,42.393838,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Unknown,36.177343,41.864484,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,9,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Siniyah,34.933361,43.412552,0,0,0,9,Unknown,4,Military,13,Unknown,,,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Abu Karmah,33.906048,44.724545,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Abu Karmah,33.906048,44.724545,1,0,0,9,Unknown,4,Military,13,Unknown,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Qadisiyah,Diwaniyah,31.98958,44.923775,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Wardiyah,33.09999,44.583139,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Abu Sayda,33.926586,44.772064,0,1,0,2,Armed Assault,3,Police,5,Firearms,2,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Unknown,35.329201,43.943679,1,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Unknown,32.559761,41.919647,0,0,0,3,Bombing/Explosion,4,Military,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Bashir,35.244621,44.275486,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),1,Business,13,Unknown,,,-99
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,5,
2017,95,Iraq,10,Middle East & North Africa,Basra,Basra,30.510054,47.778095,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Taji,33.540672,44.251266,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,4,Military,2,Chemical,0,7,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,4,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,4,Military,2,Chemical,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,4,Military,2,Chemical,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,2,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),17,Terrorists/Non-State Militia,5,Firearms,8,0,8
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,13,Unknown,17,0,17
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,4,Military,2,Chemical,0,6,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,4,Military,2,Chemical,5,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,7,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,2,Armed Assault,4,Military,5,Firearms,0,0,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Unknown,35.329201,43.943679,1,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,1,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,17,,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Dulab,33.889561,42.623253,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,2,2,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Anah,34.367733,41.985275,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Rawah,34.477619,41.920773,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,1,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Albu Janan,34.533753,43.483738,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Albu Jumah,34.533753,43.483738,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Hathal al-Mutlaq,34.533753,43.483738,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Unknown,33.986823,44.726313,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Balad Ruz district,33.687627,45.069995,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Al-Salam,34.147392,45.129864,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Suqur,32.559761,41.919647,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Diyala,Bazayez,33.738818,44.829067,0,1,0,2,Armed Assault,4,Military,5,Firearms,1,1,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,4,Military,6,Explosives,,,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Saladin,Malihah,35.018003,43.445215,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,3,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi district,33.512797,43.251677,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit district,33.799198,42.707079,1,0,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Al Anbar,Hit district,33.799198,42.707079,1,0,0,3,Bombing/Explosion,21,Utilities,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Tal Afar district,36.102605,42.524547,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,,
2017,95,Iraq,10,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,13,Unknown,25,0,25
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2017,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,1,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
